0.001050	 10.992703	 -0.341372	 10.761399	 1.702647	 9.889075	 3.336460	 9.129744	 6.023986	 6.885465	 8.460855	 5.956916	 9.089581	 4.138818	 9.472603	 1.539763	 10.870099	 -2.049012	 10.253103	 -4.053002	 9.929623
0.001100	 11.040701	 -0.355380	 10.808879	 1.686972	 9.926324	 3.303105	 9.178907	 6.033094	 6.888529	 8.510761	 6.000481	 9.114117	 4.188787	 9.474371	 1.559252	 10.916144	 -2.097328	 10.265969	 -4.099114	 9.948953
0.001150	 11.088761	 -0.369172	 10.856429	 1.671515	 9.963691	 3.269883	 9.228035	 6.042393	 6.891037	 8.560698	 6.043836	 9.139024	 4.238742	 9.476485	 1.578368	 10.962345	 -2.145690	 10.278664	 -4.145253	 9.968220
0.001200	 11.136883	 -0.382748	 10.904051	 1.656277	 10.001176	 3.236794	 9.277126	 6.051883	 6.892992	 8.610659	 6.086977	 9.164300	 4.288681	 9.478948	 1.597113	 11.008699	 -2.194096	 10.291187	 -4.191418	 9.987423
0.001250	 11.185066	 -0.396104	 10.951743	 1.641260	 10.038776	 3.203837	 9.326180	 6.061563	 6.894396	 8.660639	 6.129899	 9.189946	 4.338602	 9.481763	 1.615484	 11.055201	 -2.242547	 10.303537	 -4.237610	 10.006563
0.001300	 11.233309	 -0.409241	 10.999504	 1.626466	 10.076493	 3.171012	 9.375196	 6.071434	 6.895249	 8.710632	 6.172598	 9.215959	 4.388501	 9.484932	 1.633484	 11.101849	 -2.291041	 10.315713	 -4.283829	 10.025637
0.001350	 11.281612	 -0.422157	 11.047334	 1.611897	 10.114325	 3.138320	 9.424173	 6.081493	 6.895555	 8.760630	 6.215072	 9.242340	 4.438376	 9.488457	 1.651112	 11.148638	 -2.339580	 10.327714	 -4.330074	 10.044645
0.001400	 11.329974	 -0.434849	 11.095233	 1.597554	 10.152271	 3.105762	 9.473112	 6.091741	 6.895315	 8.810630	 6.257316	 9.269088	 4.488225	 9.492342	 1.668367	 11.195566	 -2.388161	 10.339539	 -4.376348	 10.063587
0.001450	 11.378395	 -0.447317	 11.143199	 1.583440	 10.190331	 3.073336	 9.522011	 6.102177	 6.894531	 8.860623	 6.299327	 9.296201	 4.538044	 9.496590	 1.685251	 11.242629	 -2.436786	 10.351187	 -4.422648	 10.082462
0.001500	 11.426873	 -0.459559	 11.191233	 1.569555	 10.228504	 3.041043	 9.570869	 6.112799	 6.893206	 8.910605	 6.341100	 9.323678	 4.587831	 9.501202	 1.701762	 11.289824	 -2.485452	 10.362657	 -4.468976	 10.101269
